431125035294920704	.@jannarden please, sign this now rt @themayhew  stop the killing of stray dogs in sochi - sign this petition https://t.co/4mo20cy1fs …”	1
431124969641504770	sochi claims 2have loose dogs running around causing problems &amp; defacating at random-very similar 2 ont’s problem with political party ldrs	1
431124954306719745	rt @deadspin: the dogs of sochi: an adorable gallery. http://t.co/0yz9i934tn	1
431124950825848832	rt @fs1otoole: me in russia. russia nice. dogs no bite. #sochi	1
431124928536911872	sochi city hall orders killing of stray dogs http://t.co/fc9bnveeh8 save them send them to alaska.	1
431124909666750464	hearing the issues in sochi r crazy: beds 2 small, toilets don't accept toilet paper, stray dogs, potential terrorism. russia = fail 4 games	1
431124852502970369	@time in other news, americans are more offended by sochi killing stray dogs today than peta doing it regularly	1
431124852208984064	russia: stray killed ahead of winter olympics http://t.co/p3344yt3wm	1
431124837629583361	rescuers mobilize as sochi tries to kill off stray dogs http://t.co/caj5gokkmm via @bostonglobe the poor puppies!	1
431124765060136960	rt @kirstenhenry: urgent: stop the slaughter of thousands of dogs in sochi for the olympics - please sign &amp; rt:	1
431124744075632640	rt @minamaya13: please rt&amp;sign! please help to stop: 2000 dogs and cats to be killed for #sochi olympic games http://t.co/tj5j3ppc8m http:/…	1
431124733468639232	rt @laurabergerol: aww, sweet + heartwarming. russian animal activists save some of the sochi dogs; http://t.co/8plw6xwnl4 #itsastart...	1
431124732566835200	rt @laurabergerol: aww, sweet + heartwarming. russian animal activists save some of the sochi dogs; http://t.co/bfhyk9qgyl #itsastart...	1
431124727004803072	this makes me sick: russians say authorities rounding up, poisoning stray dogs before olympics — http://t.co/vuqgiyrz6o	1
431124709543907328	rt @jeannie_hartley: #animalcruelty #abuse #sochi officials order poisoning of city's large stray #dogs b4 #olympics- http://t.co/hpp2y90mjx	1
431124705647800320	come on people keep sharing!!!...spread the word!!!! boycott the olympics!	1
431124704363962368	some of the sochi stuff is heartbreaking [dogs :(] but stuff like \"no one can have greek yogurt\" i'm sorry but i'm dying over this	1
431124698802302977	ioc: no healthy stray dogs being killed in sochi http://t.co/b8xeurhgi2	1
431124694842871808	ioc: no healthy stray dogs being killed in sochi http://t.co/phtfnpkezb	1
431124667093377024	make the olympics humane !... - the petition site http://t.co/sjrfcrdqml	1
431124611183304704	rabid wild dogs. crumbling hotel rooms. t.a.t.u. performing. did h.p. lovecraft plan the sochi games?	1
431124584826671106	rt @duncantrussell: “@mkupperman: when you're in sochi, be sure to visit the pile of dead dogs” and don't eat the red snow!	1
431124569626128384	http://t.co/41fq73fg3g here is another reason why not to watch or support the sochi winter olympics. @ltthorny @leistunghund @jjbirns	1
431124550659883008	rt @duncantrussell: “@mkupperman: when you're in sochi, be sure to visit the pile of dead dogs” and don't eat the red snow!	1
431124483751956481	usa doing an excellent job making sochi look like dump! sochi's dog culler calls strays \"biological trash\" http://t.co/l8fxybjqjt via @time	1
431124457642799104	rt @duncantrussell: “@mkupperman: when you're in sochi, be sure to visit the pile of dead dogs” and don't eat the red snow!	1
431124391934455808	stop the slaughter of homeless dogs in sochi! #sochi2014 http://t.co/knoiwvmqkl via @animalsaus	1
431124344186486785	@peta2 how can i get involved to help stop the killing of street dogs in sochi?! http://t.co/tkjr23tcbt	1
431124307885178880	rt @fs1otoole: me in russia. russia nice. dogs no bite. #sochi	1
431124288708423680	rt @duncantrussell: “@mkupperman: when you're in sochi, be sure to visit the pile of dead dogs” and don't eat the red snow!	1
431124282429542400	rt @ninatypewriter: readying for #sochiolympics, animal advocates say authorities poison stray dogs in sochi, @ivancnn reports http://t.co/…	1
431124269045923842	rt @robbhopp: poisoning stray dogs? who decided having the olympics in sochi was a good idea? #idiots	1
431124268898717697	natulechka, thanks again! sochi officials are killing stray dogs ahead of the olympics http://t.co/yj0uqhyr6w via @time	1
431124260178780161	sochi officials are killing stray dogs ahead of the olympics http://t.co/oftvt9dkeh via @time	1
431124258639466496	http://t.co/abheu108bj 	1
431124200192241665	rt @jeffrichards: stray dogs being killed, poisoned water in media hotels, gays beaten, leader with a leopard cub… so is sochi not the hung…	1
431124196933263360	rt @bostonglobe: rescuers are mobilizing as #sochi tries to put its stray dogs to death ahead of the #olympics http://t.co/lzdks78wem	1
431124195964370944	rt @amyrosekathryn: save homeless dogs from being killed in sochi! http://t.co/53neunbsso http://t.co/bzpoiqqr39	1
431124193002803200	latest: 2,000 stray dogs to be culled ahead of sochi olympics http://t.co/ussedgyojk #animalnews	1
431124155014975488	@peta how can i be involved to help stop this: http://t.co/tkjr23tcbt	1
431124140305571840	it's disgraceful that sochi choses inhumanity to deal with stray dogs.	1
431124122379517953	@peta they are going to murder all the stray dogs sochi!  wtf is wrong with people??	1
431124094214361088	the dogs of sochi http://t.co/njhcoicjyl #sochi	1
431124018700099585	love cats and or dogs?? sign this and boycott russia's olympic games!!! http://t.co/huisyp1ymr	1
431123981182447616	rt @tymlee: killing stray dogs through agonizingly slow death from poisoning in sochi is enough reason to boycott the games for me. it hurt…	1
431123965902614529	rt @bostonglobe: rescuers are mobilizing as #sochi tries to put its stray dogs to death ahead of the #olympics http://t.co/7wgpsftuee	1
431123957795012609	rt @mattgutmanabc: one of the stray dogs that #sochi officials have tried to cull ahead of the #olympics. this one so docile http://t.co/yq…	1
431123902584991744	stop the slaughter of homeless dogs in sochi! #sochi2014 http://t.co/nyqcvfyv73 via @animalsaus	1
431123884666912769	people are poisoning stray dogs in sochi, why are we still communicating with them?	1
431123875363946496	looking for stories in sochi. uproar over stray dogs and cats being systematically poisoned. via @cnn #olympics #russia	1
431123844707778560	it's not like sochi just woke up and thought oh shit the olympics are coming we gotta do something about these dogs. they had time toprepare	1
431123839695601664	rt @amyrosekathryn: save homeless dogs from being killed in sochi! http://t.co/53neunbsso http://t.co/bzpoiqqr39	1
431123831785537536	rt @washingtonpost: sochi hires company to capture, kill stray dogs during olympics http://t.co/8durtfuq26 http://t.co/8fg88kilkh	1
431123828467441664	thousands of stray dogs to be exterminated in sochi http://t.co/h4ejih8dgo	1
431123818845728768	rt @michaeldweiss: sochi olympics: deathrap elevators, stray dogs, unexpected vistors - the daily fix - wsj http://t.co/ojmx8qnlfr via @wsj	1
431123808649740288	mt @lulublitzer: we will not watch any of the #sochi #olympics. from the killing of stray dogs to the sheer homophobia, we will not support	1
431123751044784128	@joshcollacchi seriously, how do you explain this? http://t.co/nneekyfhce	1
431123715124772864	rt @minamaya13: please rt&amp;sign! please help to stop: 2000 dogs and cats to be killed for #sochi olympic games http://t.co/tj5j3ppc8m http:/…	1
431123700268937216	rt @keitholbermann: the disaster of the sochi olympics - put them in the bin provided. funny, until you hear about them killing dogs: 	1
431123700268937216	rt @keitholbermann: the disaster of the sochi olympics - put them in the bin provided. funny, until you hear about them killing dogs: 	1
431123681369026560	rt @hezzah: ty @cnn for covering poisoning of stray dogs before olympics in russia http://t.co/ygkloo5ift @cnnashleigh @ivancnn #nikolaiyar…	1
431123612804730880	rt @skinnywifelife: i will not be supporting the olympics in sochi. stray dogs are not \"biological trash\". #sochidogs http://t.co/4ytw2wkz94	1
431123609764241408	sochi killing gays, killing dogs, putting people in half ass places... #russia #olympics #sochi #fail	1
431123588931149824	2,000 stray dogs to be culled ahead of sochi olympics http://t.co/6sztk4nodz	1
431123582652280832	rt @fs1otoole: me in russia. russia nice. dogs no bite. #sochi	1
431123559365111808	sochi, is already the coldest winter olympic games everrr!!! disgusting!	1
431123554118029312	rt @mattgutmanabc: one of the stray dogs that #sochi officials have tried to cull ahead of the #olympics. this one so docile http://t.co/yq…	1
431123548732936192	rt @duncantrussell: “@mkupperman: when you're in sochi, be sure to visit the pile of dead dogs” and don't eat the red snow!	1
431123548510617600	rt @duncantrussell: “@mkupperman: when you're in sochi, be sure to visit the pile of dead dogs” and don't eat the red snow!	1
431123520785891328	rt @tavernwench: .@deadspin gallery of the dogs of sochi is wonderful. maybe they can saved by becoming a symbol of #olympic spirit http://…	1
431123520408412160	@jimrome wonder what your dad, rest his soul, would do about the dogs in sochi...	1
431123503585042432	\"@needtocare: thousands of stray dogs to be exterminated in sochi http://t.co/j9sby9qaif\"	1
431123495129743360	poisoning stray dogs? who decided having the olympics in sochi was a good idea? #idiots	1
431123494370172928	it breaks my heart seeing dogs being poisoned in sochi. you're really going for the gold here russia..	1
431123489127284736	rt @asadhankar: probably the worst news to come out of #sochi2014 yet:	1
431123472463691776	rt @breaking911: russian authorities rounding up, poisoning stray dogs before olympics -sochi, russia — t ... - http://t.co/ed3r3bmura http…	1
431123443023491074	rt @mattgutmanabc: one of the stray dogs that #sochi officials have tried to cull ahead of the #olympics. this one so docile http://t.co/yq…	1
431123430922911744	rt @creaturekindnes: “@minamaya13: please rt&amp;sign! please help to stop: 2000 #dogs &amp; #cats to be killed for #sochi http://t.co/tybqqsq9b9 h…	1
431123424325697537	petition | stop the cull of stray dogs in sochi ahead of winter olympics! | english http://t.co/y48lshh4me	1
431123418591666177	sochi welcomes athletes, evicts dogs http://t.co/nwg23d07nt	1
431123417665110016	activists suspect that stray dogs are being poisoned in #sochi? ok send in the battle ships.	1
431123394835140609	rt @fs1otoole: me in russia. russia nice. dogs no bite. #sochi	1
431123394264715264	the dogs of sochi http://t.co/hoqcqvxwgc	1
431123363407613952	rt @fs1otoole: me in russia. russia nice. dogs no bite. #sochi	1
431123344641900544	rt @michaeldweiss: sochi olympics: deathrap elevators, stray dogs, unexpected vistors - the daily fix - wsj http://t.co/ojmx8qnlfr via @wsj	1
431123341165228032	#animalcruelty #abuse #sochi officials order poisoning of city's large stray #dogs b4 #olympics- http://t.co/hpp2y90mjx	1
431123328670375937	rt @robelgasnbc: what is happening to all the stray dogs in #sochi? i file a report at 430pm on @nbcchicago. http://t.co/mpitb67vwm	1
431123261036843008	really upset that @cnn just showed videos of dogs in sochi being poisoned. ):	1
431123236072742912	rt @deadspin: the dogs of sochi: an adorable gallery. http://t.co/0yz9i934tn	1
431123223858524161	#cnn reporting stray dogs being poisoned in sochi so not to ruin #olympics. that putin is a class act. guess there's no russian @aspca #dogs	1
431123208079945729	rt @tymlee: killing stray dogs through agonizingly slow death from poisoning in sochi is enough reason to boycott the games for me. it hurt…	1
431123187133186048	readying for #sochiolympics, animal advocates say authorities poison stray dogs in sochi, @ivancnn reports http://t.co/8eoyy9cvew #sochi2014	1
431123173703053312	i call bullshit. f$&amp;k you sochi!!	1
431123168577593344	\"@almalibre72: thousands of stray dogs to be exterminated in sochi http://t.co/m6mn6f8jsi\"	1
431123167084822528	rt @donay_ha: the world is upset over killing stray dogs for winter olympics !! how about  sochi is the land of genocide!!! #sochi #genocid…	1
431123153469702145	rt @ivancnn: russians accuse authorities of rounding up, poisoning stray dogs before olympics in sochi	1
431123148415590402	hotels without loby, stray dogs murdered #olympicdisaster: stray killed ahead of winter olympics http://t.co/ffppgtud69	1
431123141033603072	rt @fs1otoole: me in russia. russia nice. dogs no bite. #sochi	1
431123122616410113	rt @youranonnews: rescuers mobilize as #sochi tries to kill off stray dogs before #olympics begin http://t.co/8w0ysbrfwv | http://t.co/0avy…	1
431123119739518976	rt @kirstenhenry: stop the slaughter of thousands of dogs in sochi for the olympics - please sign &amp; rt:	1
431123118912835584	rt @wgnnews: feral dogs and off-color water at #sochi 2 days before opening ceremony #olympics http://t.co/qp35vbbtn8	1
431123116405030912	rt @mkupperman: when you're in sochi, be sure to visit the pile of dead dogs	1
431123082422415362	rt @duncantrussell: “@mkupperman: when you're in sochi, be sure to visit the pile of dead dogs” and don't eat the red snow!	1
431123082405634048	russian officials in #sochi are poisoning stray dogs in the street. they're convulsing &amp; dying in horrific pain. inexcusable. #brutality	1
431123054035337216	2,000 stray dogs to be culled ahead of sochi olympics: russia has no spay or neuter laws binding people to the... http://t.co/yxhvwrunjx	1
431123051988533248	poisoned dogs? http://t.co/zqopa6mmwu	1
431123044203917312	rt @pasports: petition demands halt to sochi's mass extermination of stray dogs for winter olympics 2014: 'cruel and inhuman,'... http://t.…	1
431123031172579328	rt @kaleighrogers: the latest from sochi: officials are rounding up stray dogs and poisoning them http://t.co/husqdtwgbl	1
431123013623619584	ooh discovery news ..  http://t.co/dezl2xksfj	1
431123008124502016	sochi killing stray dogs in preparation for the winter olympics http://t.co/doasx8hfwk	1
431122998658347008	rt @mkupperman: when you're in sochi, be sure to visit the pile of dead dogs	1
431122962159120384	rt @fs1otoole: me in russia. russia nice. dogs no bite. #sochi	1
431122961265729536	killing stray dogs through agonizingly slow death from poisoning in sochi is enough reason to boycott the games for me. it hurts my heart.	1
431122958984024064	poisoned dogs? http://t.co/6y0dfoemap	1
431122945134452736	sochi, it is horrible they are poisoning dogs before olympics. we need to look at who we award countries the privilege of these olympics.	1
431122914151129088	.@deadspin gallery of the dogs of sochi is wonderful. maybe they can saved by becoming a symbol of #olympic spirit http://t.co/u9wph96zeb	1
431122864113451008	rt @minamaya13: please rt&amp;sign! please help to stop: 2000 dogs and cats to be killed for #sochi olympic games http://t.co/tj5j3ppc8m http:/…	1
431122863685652480	officials are poisoning stray dogs in sochi to get rid of them ...what the fuck is wrong with this place	1
431122847637843971	urgent: stop the slaughter of thousands of dogs in sochi: http://t.co/8zk0je7qej via @care2	1
431122827526569984	rt @fs1otoole: me in russia. russia nice. dogs no bite. #sochi	1
431122789618438144	rt for a humane olympics. help the dogs of sochi. sochi orders killing of stray dogs http://t.co/kca63kez0o @ejkucinich @greenpeaceusa	1
431122789597462528	rt @hmwalks: urgent: stop the slaughter of thousands of dogs in sochi: http://t.co/nh6rbkxnmp via @care2	1
431122730583199745	#teamfollowback shaun white, journalists, and dogs agree: the sochi olympics are already a disaster  #f4f #tfb #fb	1
431122730419625984	shaun white, journalists, and dogs agree: the sochi olympics are already a disaster http://t.co/ioveqbhppz	1
431122727051616257	shaun white, journalists, and dogs agree: the sochi olympics are already a disaster: other sports you know, on... http://t.co/widb4c96xf	1
431122694529355776	rt @duncantrussell: “@mkupperman: when you're in sochi, be sure to visit the pile of dead dogs” and don't eat the red snow!	1
431122691441954816	rt @annemscott793: the sochi government is killing street dogs for the olympics. take action now! http://t.co/n0jbbrvyar via @hsiglobal	1
431122688653148160	they are beheading dogs...outrage!!! http://t.co/czzdvbufvh	1
431122679983136768	rt @keitholbermann: the disaster of the sochi olympics - put them in the bin provided. funny, until you hear about them killing dogs: 	1
431122663658901504	rt @fs1otoole: me in russia. russia nice. dogs no bite. #sochi	1
431122625838845952	i look up and see a dog freaking out on cnn with the headline “stray dogs poisoned in sochi.” that’s awful =[	1
431122625801121792	stop the killing of stray dogs in sochi - please sign http://t.co/eylwwm3dtl	1
431122621355151360	rt @fs1otoole: me in russia. russia nice. dogs no bite. #sochi	1
431122620701224960	“@washingtonpost: sochi hires company to capture, kill stray dogs during olympics http://t.co/fj81vhvtuv http://t.co/wyydbji6fc” no😥	1
431122614128345088	sochi rounds up stray dogs for slaughter, calls them biological trash: http://t.co/zcq0mepguu @arcrusade @peta	1
431122590539595776	rescuers mobilize as sochi tries to kill off stray dogs http://t.co/ckumiuuo9y via @bostonglobe #help #rescuers #dogs #peta #animalrights	1
431122571862347778	rt @fckcpl1: “@amyrosekathryn: save homeless dogs from being killed in sochi! http://t.co/xkxjyv5fu6 http://t.co/jfbhxugdzf” #boycottsochi	1
431122499846549504	rt @mkupperman: when you're in sochi, be sure to visit the pile of dead dogs	1
431122492372312064	“@amyrosekathryn: save homeless dogs from being killed in sochi! http://t.co/xkxjyv5fu6 http://t.co/jfbhxugdzf” #boycottsochi	1
431122488202780672	rt @ivancnn: russians accuse authorities of rounding up, poisoning stray dogs before olympics in sochi	1
431122470255726592	rt @stevewilsonap: ioc says no `healthy' stray dogs are being destroyed in #sochi, only sick or dying ones. http://t.co/f4pfr7fwlr	1
431122467478708224	rt @fs1otoole: me in russia. russia nice. dogs no bite. #sochi	1
431122460847521793	rt @youranonnews: rescuers mobilize as #sochi tries to kill off stray dogs before #olympics begin http://t.co/8w0ysbrfwv | http://t.co/0avy…	1
431122407999303681	petition demands halt to sochi's mass extermination of stray dogs for winter olympics 2014: 'cruel and inhuman,'... http://t.co/59brdtieh4	1
431122406422220800	rt @hypenoticbam: yikes&gt; sochi rounds up stray dogs for slaughter, calls them biological trash http://t.co/tg8pfqsrjd	1
431122403490422784	rt @fs1otoole: me in russia. russia nice. dogs no bite. #sochi	1
431122371722768384	rt @fs1otoole: me in russia. russia nice. dogs no bite. #sochi	1
431122369038385153	@volcanojw have you seen this gallery of the sochi dogs? http://t.co/rwn0l7jxri	1
431122350193389568	rt @annemscott793: the sochi government is killing street dogs for the olympics. take action now! http://t.co/n0jbbrvyar via @hsiglobal	1
431122334435790848	rt @isfoundation_it: pls sign &amp; share ! firma e condividi!	1
431122306409054209	sochi, olympics  #hands_off_stray_dogs 	1
431122287601782784	rt @tweettweettips: 2,000 stray dogs to be culled ahead of sochi olympics http://t.co/wdou8cfjvl #animals	1
431122276340072449	rt @robelgasnbc: what is happening to all the stray dogs in #sochi? i file a report at 430pm on @nbcchicago. http://t.co/mpitb67vwm	1
431122271621496832	stop the killing of thousands of stray dogs and cats in #sochi! sign here http://t.co/yjlgc7zx0v via @care2 #olympics	1
431122244434022400	rt @erikathefembot: stop the slaughter of homeless dogs in sochi! #sochi2014 http://t.co/p9gayfjrnt via @animalsaus	1
431122194605694976	if you needed another reason to boycott the winter olympics: sochi plans to mass exterminate stray dogs http://t.co/hfymnw2bdg via @uproxx	1
431122188637601792	rt @sergioortolano: urgent: stop the slaughter of thousands of dogs in sochi: http://t.co/i0in4vwcf3 via @care2	1
431122165845721089	rt @fs1otoole: me in russia. russia nice. dogs no bite. #sochi	1
431122149315969024	what is happening to all the stray dogs in #sochi? i file a report at 430pm on @nbcchicago. http://t.co/mpitb67vwm	1
431122149315969024	what is happening to all the stray dogs in #sochi? i file a report at 430pm on @nbcchicago. http://t.co/mpitb67vwm	1
431122136619425792	rt @fs1otoole: me in russia. russia nice. dogs no bite. #sochi	1
431122124099833856	rt @laurabergerol: aww, sweet + heartwarming. russian animal activists save some of the sochi dogs; http://t.co/jo3ya2lc0a #itsastart #soch…	1
431122110052704256	the sochi government is killing street dogs for the olympics. take action now! http://t.co/n0jbbrvyar via @hsiglobal	1
431122085184671744	rt @dverandy: breaking: sochi...	1
431122078591631360	rt @sergioortolano: urgent: stop the slaughter of thousands of dogs in sochi: http://t.co/i0in4vwcf3 via @care2	1
431122060673179650	thousands of stray dogs to be exterminated in sochi http://t.co/9ofriwcxdd	1
431122060417310720	rt @swaygo_: hotels in sochi been having to clear out stray dogs out people rooms before they check in for the olympics smh	1
431122059469811712	rt @iam_yellyyemmy: dogs being poisoned in sochi?: activists allege that russian officials are poisoning stray dogs before the oly... http:…	1
431122046836568064	2,000 stray dogs to be culled ahead of sochi olympics http://t.co/rl8mxnmuop	1
431122031820947456	2,000 stray dogs to be culled ahead of sochi olympics http://t.co/geez6qzpdp	1
431121987243487233	rt @dogsofsochi: olympians don’t mind stray dogs in sochi, amid reports of poisonous cull http://t.co/qr6e4rlzkl via @canadacomsports	1
431121979325034496	rt @calatayud7: @cbcolympics @jeffersonobama how about the ioc stopping the slaughter of stray dogs in sochi?  doesn't make me want to watc…	1
431121974497411072	yikes&gt; sochi rounds up stray dogs for slaughter, calls them biological trash http://t.co/tg8pfqsrjd	1
431121960194408448	uncbd 8(h) &amp;1997 ippc+e.o. 13112--sochi hires company to kill off 'disgraceful' stray dogs http://t.co/pjb1rluehw via @huffpostsports	1
431121954708258817	rescuers mobilize as sochi tries to kill off stray dogs http://t.co/hs7b15iqck via @bostonglobe	1
431121951432904704	rt @fs1otoole: me in russia. russia nice. dogs no bite. #sochi	1
431121944428445697	sochi olympic games: stray dogs, yellow water and unfinished construction... and we didn't, http://t.co/rveek0ghry	1
431121910403850240	thousands of stray dogs to be exterminated in sochi http://t.co/hy7vqoq6p7	1
431121897728655360	rt @fs1otoole: me in russia. russia nice. dogs no bite. #sochi	1
431121886245056513	rt @savingodsangels: petition | stop the cull of stray dogs in sochi ahead of winter olympics! | english http://t.co/7eepyi8wgr via @sharet…	1
431121883153825792	rt @deadspin: the dogs of sochi: an adorable gallery. http://t.co/0yz9i934tn	1
431121834348924928	rt @amyrosekathryn: save homeless dogs from being killed in sochi! http://t.co/53neunbsso http://t.co/bzpoiqqr39	1
431121831236755456	sochi officials back off plan to kill stray animals #anonymous #opsochi #paybackforsochi http://t.co/odrucyocsz	1
431121830729232384	rt @cyg_wildlife: sochi hires pest control firm for cull of stray dogs during winter olympics http://t.co/vsc38v4wl3	1
431121783320608769	rt @dverandy: breaking: sochi...	1
431121778270670849	rt @theprovince: olympians don’t mind stray dogs in sochi, amid reports of poisonous cull http://t.co/5fhdrwmllc	1
431121773376323584	rt @globeandmail: dog lovers, avert your eyes: what's happening to all the stray dogs in sochi? http://t.co/qjphknfl6x  http://t.co/f6snvuo…	1
431121738877763584	rt @kirstenhenry: urgent: stop the slaughter of thousands of dogs in sochi for the olympics - please sign &amp; rt:	1
431121712642404352	hotels in sochi been having to clear out stray dogs out people rooms before they check in for the olympics smh	1
431121613808222208	#cnn worried more about dogs in sochi than ppl without power in ice storm in philly. #thisiscnn smh	1
431121609077051392	why this traveler will never set foot in sochi http://t.co/dccngigiym	1
431121601611202561	rt @melanimallover: @sochi2014 2000 dogs cats'll be killed for olympic games #sochi2014 please help to stop this. - the petition site http:…	1
431121577594613760	#can http://t.co/bfs3og2mw3  #sochi #company hired #to #kill #stray #dogs #ahead #of #olympic #games  #but #as #the #games #drew #near, #au…	1
431121565254946816	why this traveler will never set foot in sochi http://t.co/bpbjipibl6	1
431121563228704768	rt @keitholbermann: icymi: disastrous sochi olympics - put them in the bin provided. funny, until you hear about them killing dogs: 	1
431121534820683776	with the stray dogs, the specter of terrorism and comedically terrible hotels, the olympics should be renamed \"it's always sunny in sochi.\"	1
431121534342533121	#sochi dogs dying in the streets.outright killing looked bad,too many tourists now so poisoning is better. never pass anything by #putin	1
431121506744020992	sochi, russia 2014 olympics ioc: olympics sochi 2014: stop the mass killing of stray dogs http://t.co/hyo4x9aeg2 via @change	1
431121479221006336	sign the petition asking sochi not to kill stray dogs for the olympics! via @care2 http://t.co/lbnguh5w22	1
431121473076334592	rt @abigailbassett: this breaks my heart--russians say that authorities are rounding up and poisoning stray dogs in sochi. via @cnn http://…	1
431121472266838016	sochi rounds up stray dogs for slaughter calls them biological trash http://t.co/uixtkdljxf	1
431121462989037570	thousands of stray dogs to be exterminated in sochi http://t.co/wb1nuz4xvt	1
431121458535104512	rt @ambitiousdivine: 2,000 stray dogs to be culled ahead of sochi olympics http://t.co/3bw0h7amcr #strays #sochi #teamfollowback	1
431121454243930113	stop the killing of thousands of stray dogs and cats in #sochi! sign here http://t.co/xpknfp7elg via @care2 #olympics	1
431121419263819776	rt @savingodsangels: petition | stop the cull of stray dogs in sochi ahead of winter olympics! | english http://t.co/7eepyi8wgr via @sharet…	1
431121414062878720	rt @fs1otoole: me in russia. russia nice. dogs no bite. #sochi	1
